Country,Customer_ID,Description,Invoice_Date,Item_Code,Invoice_ID,No_of_Rows,Unit_Price,Quantity,Sales_Amount
United Kingdom,16399,LUNCH BAG  BLACK SKULL.,18-04-2011,20727,550469,1,1.65,2,3.3
United Kingdom,16607,SKULLS  DESIGN  COTTON TOTE BAG,29-03-2011,21581,548189,1,2.25,6,13.5
United Kingdom,17682,LAUNDRY 15C METAL SIGN,6/4/2011,82551,549052,1,1.45,12,17.4
Germany,12520,POPPY'S PLAYHOUSE KITCHEN,11/3/2011,22748,546365,1,2.1,6,12.6
United Kingdom,14217,PARISIENNE KEY CABINET,16-05-2011,23110,553382,1,5.75,4,23.0
United Kingdom,16980,POPPY'S PLAYHOUSE BATHROOM,21-02-2011,22747,544569,1,2.1,1,2.1
United Kingdom,16469,RETROSPOT SMALL TUBE MATCHES,7/4/2011,21584,549279,1,1.65,1,1.65
United Kingdom,18229,IVORY DINER WALL CLOCK,14-04-2011,22191,549991,1,8.5,4,34.0
United Kingdom,16558,COTTON APRON PANTRY DESIGN,31-05-2011,22990,555015,1,4.95,2,9.9
United Kingdom,15311,WHITE SPOT RED CERAMIC DRAWER KNOB,10/5/2011,21672,552574,1,1.06,96,101.76
United Kingdom,16607,LUNCH BAG SUKI DESIGN,28-02-2011,22383,545163,1,1.65,20,33.0
United Kingdom,13599,SMALL PINK GLASS SUNDAE DISH,6/1/2011,20803,540358,1,0.42,36,15.12
Switzerland,12457,RETROSPOT CHILDRENS APRON,14-04-2011,21156,550188,1,1.95,8,15.6
United Kingdom,15704,PARTY METAL SIGN,22-07-2011,21172,560989,1,1.45,11,15.95
United Kingdom,16244,WHITE BROCANTE SOAP DISH,12/5/2011,22831,552886,1,2.95,6,17.7
United Kingdom,14711,SMALL DOLLY MIX DESIGN ORANGE BOWL,22-05-2011,84596B,554105,1,0.42,5,2.1
United Kingdom,12867,SET OF 72 SKULL PAPER  DOILIES,21-03-2011,21211,547223,1,1.45,1,1.45
Germany,12468,CARD CIRCUS PARADE,27-01-2011,22716,542371,1,0.42,12,5.04
United Kingdom,16422,SET/6 RED SPOTTY PAPER PLATES,23-05-2011,21094,554271,1,0.64,96,61.44
United Kingdom,14867,WOOD BLACK BOARD ANT WHITE FINISH,5/5/2011,82484,551876,1,7.95,4,31.8
United Kingdom,15838,BLUE POLKADOT BOWL,10/3/2011,20675,546160,1,1.06,72,76.32
United Kingdom,15167,DOORMAT HEARTS,23-01-2011,48194,541845,1,7.95,2,15.9
United Kingdom,13263,GLASS JAR MARMALADE,6/7/2011,22363,559168,1,2.55,24,61.2
United Kingdom,13187,CREAM CUPID HEARTS COAT HANGER,6/1/2011,84406B,540397,1,3.25,1,3.25
United Kingdom,17871,CHILDRENS CUTLERY POLKADOT GREEN,19-05-2011,84997A,553830,1,4.15,4,16.6
United Kingdom,15109,FRENCH WC SIGN BLUE METAL,8/4/2011,22670,549317,1,1.25,12,15.0
United Kingdom,15416,PLEASE ONE PERSON METAL SIGN,14-04-2011,21181,550016,1,2.1,12,25.2
Switzerland,12377,PIN CUSHION BABUSHKA RED,28-01-2011,22448,542586,1,3.35,6,20.1
United Kingdom,14702,FAMILY PHOTO FRAME CORNICE,27-01-2011,22768,542422,1,9.95,2,19.9
United Kingdom,14549,SMALL RED BABUSHKA NOTEBOOK,1/2/2011,22754,542895,1,0.85,1,0.85
Portugal,12766,STRAWBERRY CHARLOTTE BAG,13-07-2011,20723,559907,1,0.85,10,8.5
United Kingdom,17515,FRENCH GARDEN SIGN BLUE METAL,25-01-2011,22673,542121,1,1.25,2,2.5
France,12700,CARD GINGHAM ROSE,8/5/2011,22984,552315,1,0.42,12,5.04
United Kingdom,13081,BLUE POLKADOT CUP,24-02-2011,21240,544918,1,0.85,8,6.8
France,12681,ALARM CLOCK BAKELIKE RED,10/1/2011,22727,540642,1,3.75,8,30.0
United Kingdom,17571,PINK SCOTTIE DOG W FLOWER PATTERN,14-02-2011,84931A,543973,1,2.55,1,2.55
United Kingdom,14105,PLACE SETTING WHITE HEART,14-04-2011,22151,550183,1,0.42,24,10.08
United Kingdom,16187,ASSORTED COLOUR BIRD ORNAMENT,14-04-2011,84879,550034,1,1.69,16,27.04
United Kingdom,15981,COFFEE MUG APPLES DESIGN,30-03-2011,22303,548354,1,2.1,36,75.6
United Kingdom,16033,ROSE DU SUD COSMETICS BAG,11/7/2011,21000,559678,1,4.25,1,4.25
United Kingdom,14451,PINK  POLKADOT PLATE,29-05-2011,21243,554986,1,1.69,2,3.38
United Kingdom,17865,AREA PATROLLED METAL SIGN,19-05-2011,82582,553828,1,2.1,12,25.2
United Kingdom,17696,LAUNDRY 15C METAL SIGN,24-07-2011,82551,561076,1,1.45,12,17.4
France,12669,RED DINER WALL CLOCK,28-03-2011,22193,547892,1,8.5,2,17.0
United Kingdom,15628,STRAWBERRY CERAMIC TRINKET BOX,29-03-2011,21232,548185,1,1.25,12,15.0
United Kingdom,13178,SKULL LUNCH BOX WITH CUTLERY,9/5/2011,21558,552460,1,2.55,6,15.3
United Kingdom,14092,ROUND SNACK BOXES SET OF 4 FRUITS,17-04-2011,22328,550304,1,2.95,6,17.7
United Kingdom,13078,BLACK DINER WALL CLOCK,23-05-2011,22194,554181,1,8.5,2,17.0
United Kingdom,18118,HANGING METAL HEART LANTERN,15-07-2011,22464,560125,1,1.65,1,1.65
France,12684,MAGIC DRAWING SLATE SPACEBOY,10/5/2011,22534,552631,1,0.42,24,10.08
United Kingdom,16745,JUMBO BAG APPLES,19-07-2011,23199,560539,1,2.08,10,20.8
United Kingdom,16255,SET/5 RED RETROSPOT LID GLASS BOWLS,7/2/2011,20914,543369,1,2.95,3,8.85
United Kingdom,14961,SILVER HANGING T-LIGHT HOLDER,7/4/2011,84949,549192,1,1.65,12,19.8
United Kingdom,14711,YELLOW GIANT GARDEN THERMOMETER,22-05-2011,22928,554105,1,5.95,4,23.8
United Kingdom,17609,JUMBO BAG PINK POLKADOT,10/2/2011,22386,543645,1,1.95,1,1.95
United Kingdom,15018,DANISH ROSE BEDSIDE CABINET,1/4/2011,84816,548557,1,39.95,1,39.95
United Kingdom,17377,PACK OF 12 LONDON TISSUES,10/3/2011,22616,546163,1,0.29,12,3.48
United Kingdom,15498,CAKES AND BOWS GIFT  TAPE,15-04-2011,21884,550274,1,0.65,12,7.8
United Kingdom,14961,ZINC HEART LATTICE T-LIGHT HOLDER,21-04-2011,20846,550968,1,1.25,12,15.0
United Kingdom,14395,DOORSTOP RETROSPOT HEART,1/5/2011,22508,551527,1,3.75,4,15.0
EIRE,14911,SET/4 SPRING FLOWER DECORATION,1/4/2011,21382,548664,1,2.95,6,17.7
United Kingdom,14286,12 PENCILS TALL TUBE SKULLS,11/4/2011,20982,549577,1,0.85,12,10.2
United Kingdom,13722,JUMBO BAG VINTAGE LEAF,31-07-2011,23202,561880,1,1.95,20,39.0
Channel Islands,14442,PARISIENNE JEWELLERY DRAWER,19-05-2011,23118,553831,1,7.5,4,30.0
United Kingdom,16407,HEART OF WICKER SMALL,27-02-2011,22469,545043,1,1.65,5,8.25
United Kingdom,16327,ALARM CLOCK BAKELIKE CHOCOLATE,24-05-2011,22725,554494,1,3.75,2,7.5
United Kingdom,15031,DOORMAT BLACK FLOCK,2/3/2011,48173C,545429,1,7.95,1,7.95
United Kingdom,15626,HAND TOWEL PALE BLUE W FLOWERS,14-01-2011,84916,541126,1,1.25,10,12.5
United Kingdom,13709,SET 3 PAPER VINTAGE CHICK PAPER EGG,28-01-2011,22957,542578,1,2.95,6,17.7
United Kingdom,16110,SET OF 36 TEATIME PAPER DOILIES,1/2/2011,84987,542898,1,1.45,2,2.9
United Kingdom,17827,RED RETROSPOT UMBRELLA,11/4/2011,85014B,549733,1,5.95,2,11.9
United Kingdom,17263,BLUE SPOT CERAMIC DRAWER KNOB,15-05-2011,21670,553197,1,1.25,4,5.0
United Kingdom,13280,DINOSAUR LUNCH BOX WITH CUTLERY,27-01-2011,21561,542408,1,2.55,6,15.3
United Kingdom,14162,SPRIG LAVENDER ARTIFICIAL FLOWER,20-02-2011,84799,544452,1,1.25,16,20.0
United Kingdom,15861,SET OF 4 PANTRY JELLY MOULDS,17-03-2011,22993,546912,1,1.25,6,7.5
United Kingdom,18109,SET/6 COLLAGE PAPER CUPS,3/4/2011,21084,548698,1,0.19,5,0.95
United Kingdom,13013,KINGS CHOICE GIANT TUBE MATCHES,5/4/2011,21586,548919,1,2.55,12,30.6
United Kingdom,13102,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,25-05-2011,23190,554545,1,1.65,12,19.8
Australia,12434,RECYCLED ACAPULCO MAT TURQUOISE,24-03-2011,23052,547659,1,8.25,2,16.5
EIRE,14911,RED DINER WALL CLOCK,11/4/2011,22193,549667,1,8.5,2,17.0
United Kingdom,17921,LETS GO SHOPPING COTTON TOTE BAG,18-03-2011,21576,546993,1,2.25,1,2.25
United Kingdom,17218,ENAMEL FLOWER JUG CREAM,9/5/2011,22427,552528,1,5.95,1,5.95
United Kingdom,17576,SET 2 PANTRY DESIGN TEA TOWELS,12/4/2011,22989,549903,1,3.25,3,9.75
United Kingdom,15780,PACK OF 60 PINK PAISLEY CAKE CASES,11/4/2011,21977,549579,1,0.55,24,13.2
United Kingdom,15827,RECIPE BOX PANTRY YELLOW DESIGN,4/3/2011,22666,545601,1,2.95,6,17.7
United Kingdom,15777,PACK OF 6 PANNETONE GIFT BOXES,12/4/2011,22584,549909,1,2.55,6,15.3
United Kingdom,13037,JUMBO BAG VINTAGE LEAF,24-07-2011,23202,561074,1,2.08,20,41.6
United Kingdom,17472,JAM MAKING SET WITH JARS,13-02-2011,22960,543812,1,4.25,1,4.25
United Kingdom,13667,JUMBO SHOPPER VINTAGE RED PAISLEY,13-07-2011,22411,559921,1,2.08,2,4.16
United Kingdom,14810,LUNCH BAG  BLACK SKULL.,13-03-2011,20727,546420,1,1.65,2,3.3
United Kingdom,15145,BISCUIT TIN VINTAGE RED,5/4/2011,22842,549017,1,6.75,2,13.5
United Kingdom,13911,HERB MARKER MINT,26-05-2011,22919,554843,1,0.65,12,7.8
United Kingdom,16497,CARD I LOVE LONDON,20-05-2011,22713,554030,1,0.42,12,5.04
United Kingdom,13549,WOOD 2 DRAWER CABINET WHITE FINISH,12/7/2011,82483,559708,1,6.95,2,13.9
United Kingdom,14606,WOODEN BOX OF DOMINOES,17-05-2011,21889,553503,1,1.25,1,1.25
United Kingdom,13458,SMALL RED RETROSPOT WINDMILL,12/4/2011,21746,549833,1,1.25,24,30.0
United Kingdom,16208,WHITE HANGING HEART T-LIGHT HOLDER,23-02-2011,85123A,544796,1,2.95,8,23.6
United Kingdom,15039,SET OF 3 CAKE TINS PANTRY DESIGN,24-01-2011,22720,541886,1,4.95,1,4.95
United Kingdom,14731,CHARLIE + LOLA BISCUITS TINS,11/5/2011,85132A,552823,1,1.95,6,11.7
United Kingdom,17697,CREAM SLICE FLANNEL PINK SPOT,17-04-2011,21107,550339,1,2.95,6,17.7
United Kingdom,13590,LUNCH BAG PINK POLKADOT,12/7/2011,22384,559711,1,1.65,10,16.5
Switzerland,12410,WASHROOM METAL SIGN,4/2/2011,82552,543180,1,1.45,12,17.4
United Kingdom,17692,I CAN ONLY PLEASE ONE PERSON MUG,27-04-2011,21870,551183,1,1.25,36,45.0
United Kingdom,13969,RECIPE BOX PANTRY YELLOW DESIGN,17-03-2011,22666,546910,1,2.95,2,5.9
Greece,12717,WHITE SPOT BLUE CERAMIC DRAWER KNOB,8/4/2011,21673,549325,1,1.25,12,15.0
United Kingdom,15144,PLASTERS IN TIN WOODLAND ANIMALS,7/7/2011,22554,559341,1,1.65,24,39.6
United Kingdom,16889,RECIPE BOX BLUE SKETCHBOOK DESIGN,29-05-2011,22665,554978,1,2.95,1,2.95
Germany,12621,CHILDS BREAKFAST SET CIRCUS PARADE,12/5/2011,22636,552874,1,8.5,2,17.0
United Kingdom,17841,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,18-04-2011,72351A,550359,1,2.1,3,6.3
United Kingdom,16705,BLACK HEART CARD HOLDER,1/2/2011,22188,542891,1,3.39,36,122.04
Norway,12350,RETRO MOD TRAY,2/2/2011,79066K,543037,1,0.85,10,8.5
Channel Islands,14934,PLEASE ONE PERSON METAL SIGN,2/3/2011,21181,545399,1,2.1,36,75.6
United Kingdom,14085,12 COLOURED PARTY BALLOONS,25-03-2011,22436,547794,1,0.65,20,13.0
United Kingdom,14541,SLEEPING CAT ERASERS,24-01-2011,16237,541974,1,0.21,1,0.21
United Kingdom,14224,SET/3 RABBITS FLOWER SKIPPPING ROPE,23-01-2011,84457,541850,1,0.85,1,0.85
United Kingdom,16814,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,28-03-2011,22771,547940,1,1.25,24,30.0
Australia,12415,SET OF 6 SPICE TINS PANTRY DESIGN,15-02-2011,22722,543989,1,3.45,48,165.6
United Kingdom,15626,ROSE CARAVAN DOORSTOP,14-01-2011,21115,541126,1,6.75,2,13.5
United Kingdom,15410,GREEN REGENCY TEACUP AND SAUCER,20-05-2011,22697,554028,1,2.95,12,35.4
United Kingdom,17049,JUMBO BAG PINK POLKADOT,9/5/2011,22386,552322,1,2.08,10,20.8
United Kingdom,17243,ROSE SCENT CANDLE JEWELLED DRAWER,17-04-2011,72803A,550301,1,4.25,12,51.0
United Kingdom,13659,PACK OF 20 NAPKINS PANTRY DESIGN,18-05-2011,22907,553671,1,0.85,6,5.1
Norway,12352,WOODEN HAPPY BIRTHDAY GARLAND,16-02-2011,21380,544156,1,2.95,6,17.7
United Kingdom,15752,FOUR HOOK  WHITE LOVEBIRDS,4/4/2011,22212,548796,1,2.1,2,4.2
United Kingdom,17530,GARDEN PATH POCKET BOOK,15-02-2011,20760,544087,1,0.85,3,2.55
United Kingdom,14701,FELT EGG COSY BLUE RABBIT,15-02-2011,22260,544040,1,0.85,1,0.85
European Community,15108,ENAMEL BREAD BIN CREAM,26-04-2011,22424,551013,1,12.75,1,12.75
United Kingdom,15861,PINK CREAM FELT CRAFT TRINKET BOX,28-07-2011,20972,561600,1,1.25,3,3.75
United Kingdom,13672,SET OF 3 BABUSHKA STACKING TINS,11/1/2011,85232B,540825,1,4.95,3,14.85
France,12583,RED TOADSTOOL LED NIGHT LIGHT,11/3/2011,21731,546373,1,1.65,24,39.6
United Kingdom,14606,PINK CREAM FELT CRAFT TRINKET BOX,12/5/2011,20972,552894,1,1.25,1,1.25
United Kingdom,17624,RED RETROSPOT ROUND CAKE TINS,5/5/2011,21217,552023,1,9.95,1,9.95
United Kingdom,13887,BROWN CHECK CAT DOORSTOP,19-05-2011,21407,553896,1,4.25,3,12.75
Japan,12754,TREASURE ISLAND BOOK BOX,7/3/2011,23177,545845,1,2.25,1,2.25
Germany,12468,PLASTERS IN TIN WOODLAND ANIMALS,27-01-2011,22554,542371,1,1.65,12,19.8
United Kingdom,16187,JUMBO BAG PINK POLKADOT,28-04-2011,22386,551343,1,2.08,10,20.8
United Kingdom,14292,BAKING MOULD EASTER EGG WHITE CHOC,2/3/2011,22934,545339,1,2.95,6,17.7
United Kingdom,17519,PARTY BUNTING,29-07-2011,47566,561719,1,4.95,4,19.8
United Kingdom,14583,SCANDINAVIAN PAISLEY PICNIC BAG,18-05-2011,21932,553657,1,1.65,1,1.65
United Kingdom,15167,GUMBALL MONOCHROME COAT RACK,23-01-2011,22719,541845,1,1.25,1,1.25
United Kingdom,15005,LUNCH BAG WOODLAND,22-07-2011,20726,560942,1,1.65,3,4.95
United Kingdom,13102,POPCORN HOLDER,29-07-2011,22197,561701,1,0.85,48,40.8
United Kingdom,14498,LUNCH BAG ALPHABET DESIGN,13-07-2011,23207,559893,1,1.65,8,13.2
United Kingdom,16458,STRAWBERRY CHARLOTTE BAG,8/2/2011,20723,543398,1,0.85,20,17.0
United Kingdom,16092,PAPER BUNTING RETROSPOT,30-03-2011,22090,548361,1,2.95,6,17.7
United Kingdom,12921,REGENCY TEA PLATE ROSES,11/5/2011,23170,552715,1,1.65,12,19.8
United Kingdom,12971,WOODEN UNION JACK BUNTING,20-04-2011,22499,550674,1,5.95,24,142.8
United Kingdom,16889,GLASS CHALICE GREEN  SMALL,7/1/2011,21319,540415,1,1.65,3,4.95
United Kingdom,17613,STANDING FAIRY POLE SUPPORT,7/2/2011,71101E,543293,1,0.85,12,10.2
EIRE,14911,CHILDRENS APRON SPACEBOY DESIGN,18-07-2011,22367,560300,1,1.95,8,15.6
United Kingdom,17841,SET/6 PURPLE BUTTERFLY T-LIGHTS,3/3/2011,72349B,545545,1,2.1,8,16.8
United Kingdom,16998,AIRLINE BAG VINTAGE TOKYO 78,19-05-2011,22371,553871,1,3.75,2,7.5
United Kingdom,13880,GLASS STAR FROSTED T-LIGHT HOLDER,17-07-2011,21730,560268,1,4.95,6,29.7
United Kingdom,17017,GIRLS VINTAGE TIN SEASIDE BUCKET,13-04-2011,21715,549918,1,2.55,8,20.4
United Kingdom,13263,BREAD BIN DINER STYLE PINK,29-03-2011,22848,548188,1,16.95,1,16.95
United Kingdom,17889,BOX OF 24 COCKTAIL PARASOLS,11/5/2011,84692,552860,1,0.42,1,0.42
Netherlands,14646,SMALL PURPLE BABUSHKA NOTEBOOK,21-02-2011,22755,544479,1,0.72,72,51.84
United Kingdom,14535,RED RETROSPOT SUGAR JAM BOWL,5/4/2011,21531,548987,1,2.55,1,2.55
United Kingdom,16034,MIRROR MOSAIC HURRICANE LAMP,27-05-2011,22106,554966,1,5.95,12,71.4
United Kingdom,14810,SET/20 RED RETROSPOT PAPER NAPKINS,27-02-2011,21080,545048,1,0.85,4,3.4
United Kingdom,14088,SPOTTY BUNTING,19-07-2011,23298,560580,1,4.15,30,124.5
United Kingdom,16904,AIRLINE BAG VINTAGE JET SET BROWN,28-04-2011,22375,551436,1,4.25,1,4.25
United Kingdom,17975,LUNCH BAG DOLLY GIRL DESIGN,4/7/2011,22662,558860,1,1.65,1,1.65
United Kingdom,15023,SET OF 9 HEART SHAPED BALLOONS,18-01-2011,22435,541489,1,1.25,3,3.75
United Kingdom,15237,POTTING SHED SEED ENVELOPES,20-05-2011,21894,554042,1,1.25,12,15.0
United Kingdom,17255,PINK METAL CHICKEN HEART,13-02-2011,84459A,543815,1,1.49,2,2.98
United Kingdom,15601,CARD PSYCHEDELIC APPLES,20-05-2011,22815,553946,1,0.42,12,5.04
EIRE,14911,SET OF 12 FAIRY CAKE BAKING CASES,31-07-2011,23293,561870,1,0.83,8,6.64
United Kingdom,14619,RECYCLED ACAPULCO MAT GREEN,8/4/2011,23050,549296,1,8.25,2,16.5
United Kingdom,15129,BLUE HARMONICA IN BOX,13-05-2011,21914,553036,1,1.25,36,45.0
United Kingdom,17071,TOAST ITS - BEST MUM,31-03-2011,21354,548500,1,1.25,5,6.25
United Kingdom,17419,TOILET METAL SIGN,18-03-2011,82581,547004,1,0.55,12,6.6
United Kingdom,17841,WATERING CAN PINK BUNNY,27-05-2011,22432,554942,1,1.95,1,1.95
United Kingdom,13243,HEART FILIGREE DOVE  SMALL,20-05-2011,22294,554016,1,1.25,1,1.25
France,12731,BLUE HARMONICA IN BOX,31-03-2011,21914,548409,1,1.25,36,45.0
United Kingdom,15532,12 EGG HOUSE PAINTED WOOD,31-07-2011,22282,561885,1,12.75,1,12.75
United Kingdom,13269,PANTRY WASHING UP BRUSH,3/4/2011,22979,548708,1,1.45,4,5.8
United Kingdom,13626,CHILDS GARDEN TROWEL BLUE,1/4/2011,22520,548558,1,0.85,12,10.2
United Kingdom,14004,ALARM CLOCK BAKELIKE RED,24-02-2011,22727,544823,1,3.75,8,30.0
United Kingdom,16660,36 DOILIES DOLLY GIRL,24-01-2011,22949,541960,1,1.45,12,17.4
Norway,12350,CHOCOLATE THIS WAY METAL SIGN,2/2/2011,21908,543037,1,2.1,12,25.2
United Kingdom,15230,SET 20 NAPKINS FAIRY CAKES DESIGN,13-04-2011,22851,549933,1,0.85,12,10.2
United Kingdom,13229,SET 12 LAVENDER  BOTANICAL T-LIGHTS,28-04-2011,21609,551392,1,2.95,6,17.7
United Kingdom,13764,SET 7 BABUSHKA NESTING BOXES,6/1/2011,22752,540353,1,8.5,1,8.5
United Kingdom,14823,WOOD BLACK BOARD ANT WHITE FINISH,29-05-2011,82484,554987,1,7.95,1,7.95
United Kingdom,16743,RIBBON REEL SOCKS AND MITTENS,7/7/2011,22735,559293,1,1.65,1,1.65
United Kingdom,15749,TEA TIME TEA TOWELS,18-04-2011,47556B,550461,1,2.1,1300,2730.0
United Kingdom,17337,IVORY HANGING DECORATION  HEART,2/2/2011,21385,543040,1,0.85,1,0.85
United Kingdom,14769,STRAWBERRY LUNCH BOX WITH CUTLERY,21-07-2011,21559,560782,1,2.55,6,15.3
United Kingdom,16180,JUMBO BAG PEARS,17-07-2011,23200,560234,1,1.79,100,179.0
United Kingdom,13715,CHARLOTTE BAG SUKI DESIGN,5/1/2011,22355,540168,1,0.85,10,8.5
United Kingdom,15570,RETRO COFFEE MUGS ASSORTED,14-01-2011,37370,541214,1,1.25,12,15.0
United Kingdom,17530,CHOCOLATE HOT WATER BOTTLE,17-05-2011,22112,553556,1,4.95,2,9.9
United Kingdom,17841,SKULLS WRITING SET,28-02-2011,21327,545186,1,1.65,1,1.65
EIRE,14911,WHITE HANGING HEART T-LIGHT HOLDER,15-03-2011,85123A,546580,1,2.95,18,53.1
Spain,17097,DANISH ROSE PHOTO FRAME,19-01-2011,84818,541576,1,2.55,1,2.55
United Kingdom,17675,ABC TREASURE BOOK BOX,20-07-2011,23176,560716,1,2.25,8,18.0
United Kingdom,13533,SMALL LICORICE DES PINK BOWL,17-03-2011,84596E,546846,1,0.42,8,3.36
France,12681,SET/4 SKULL BADGES,31-01-2011,21224,542735,1,1.25,10,12.5
United Kingdom,13418,PACK OF 20 NAPKINS PANTRY DESIGN,19-05-2011,22907,553863,1,0.85,8,6.8
United Kingdom,13097,VINTAGE KID DOLLY CARD,6/1/2011,21508,540260,1,0.42,24,10.08
United Kingdom,14769,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,20-03-2011,22773,547063,1,1.25,24,30.0
United Kingdom,16011,FRENCH BLUE METAL DOOR SIGN 2,22-02-2011,22677,544675,1,1.25,5,6.25
United Kingdom,16729,WHITE/PINK CHICK EASTER DECORATION,18-04-2011,35913B,550488,1,0.85,4,3.4
United Kingdom,15034,RED RETROSPOT CUP,21-04-2011,21238,550835,1,0.85,6,5.1
United Kingdom,15311,WOOD 2 DRAWER CABINET WHITE FINISH,11/3/2011,82483,546384,1,6.95,2,13.9
Germany,12621,BOYS VINTAGE TIN SEASIDE BUCKET,9/5/2011,21716,552337,1,2.55,8,20.4
United Kingdom,18041,GREEN POLKADOT BOWL,6/1/2011,20674,540359,1,1.25,12,15.0
EIRE,14911,ENAMEL MEASURING JUG CREAM,19-07-2011,22429,560451,1,4.25,4,17.0
United Kingdom,15827,SET OF 6 SPICE TINS PANTRY DESIGN,27-01-2011,22722,542384,1,3.95,4,15.8
United Kingdom,16401,JUMBO SHOPPER VINTAGE RED PAISLEY,31-07-2011,22411,561877,1,2.08,2,4.16
United Kingdom,15416,BUNNY DECORATION MAGIC GARDEN,14-04-2011,22247,550016,1,0.85,16,13.6
France,12669,COFFEE MUG PEARS  DESIGN,28-03-2011,22302,547892,1,2.55,6,15.3
Denmark,12372,TOADSTOOL MONEY BOX,16-02-2011,21452,544157,1,2.95,6,17.7
Australia,12415,FOOD COVER WITH BEADS SET 2,17-05-2011,23299,553546,1,3.39,50,169.5
United Kingdom,13799,STRAWBERRY FAIRY CAKE TEAPOT,18-02-2011,22649,544411,1,4.95,8,39.6
United Kingdom,13235,CUPCAKE LACE PAPER SET 6,11/5/2011,22938,552864,1,1.95,3,5.85
United Kingdom,15218,GARDENERS KNEELING PAD KEEP CALM,25-07-2011,23301,561105,1,1.65,16,26.4
United Kingdom,16672,ALARM CLOCK BAKELIKE CHOCOLATE,18-03-2011,22725,546927,1,3.75,12,45.0
United Kingdom,17365,CARD SUKI BIRTHDAY,24-05-2011,22817,554382,1,0.42,12,5.04
United Kingdom,17416,CLASSIC FRENCH STYLE BASKET GREEN,20-05-2011,21792,553919,1,3.95,8,31.6
United Kingdom,15529,GIN & TONIC DIET GREETING CARD,9/3/2011,21519,546108,1,0.42,12,5.04
United Kingdom,14680,JUMBO BAG OWLS,25-01-2011,20713,542084,1,1.95,20,39.0
United Kingdom,13756,ALARM CLOCK BAKELIKE PINK,19-07-2011,22728,560447,1,3.75,16,60.0
United Kingdom,13319,SPACEBOY CHILDRENS BOWL,28-07-2011,23290,561615,1,1.25,8,10.0
United Kingdom,13694,JUMBO BAG WOODLAND ANIMALS,25-05-2011,20712,554552,1,1.79,100,179.0
